# Time (s), Freestream Velocity Z (m/s), Az (m/s²)
20.663820,-14.337383,-9.825117
20.666549,-14.310571,-9.824910
20.669278,-14.283760,-9.824703
20.670000,-14.276669,-9.824648
20.670722,-14.269578,-9.824594
20.671443,-14.262487,-9.824539
20.672165,-14.255397,-9.824485
20.679383,-14.184490,-9.823942
20.680000,-14.178427,-9.823895
20.680617,-14.172363,-9.823849
20.681235,-14.166299,-9.823803
20.681852,-14.160235,-9.823756
20.688024,-14.099599,-9.823295
20.690000,-14.080191,-9.823147
20.691976,-14.060784,-9.823000
20.693951,-14.041377,-9.822853
20.695927,-14.021970,-9.822706
20.700000,-13.981964,-9.822404
20.704073,-13.941958,-9.822103
20.708146,-13.901954,-9.821803
20.710000,-13.883743,-9.821667
20.711854,-13.865532,-9.821531
20.713708,-13.847322,-9.821395
20.715562,-13.829112,-9.821259
20.717417,-13.810902,-9.821123
20.720000,-13.785530,-9.820935
20.722583,-13.760159,-9.820746
20.725167,-13.734789,-9.820558
20.727750,-13.709419,-9.820371
20.730000,-13.687325,-9.820208
20.732250,-13.665230,-9.820045
20.734500,-13.643136,-9.819882
20.736750,-13.621043,-9.819720
20.739000,-13.598949,-9.819558
20.740000,-13.589126,-9.819486
20.741000,-13.579303,-9.819414
20.742001,-13.569480,-9.819342
20.743001,-13.559657,-9.819270
20.744002,-13.549834,-9.819199
20.750000,-13.490935,-9.818770
20.755998,-13.432038,-9.818342
20.760000,-13.392751,-9.818058
20.764002,-13.353464,-9.817775
20.768003,-13.314179,-9.817493
20.770000,-13.294574,-9.817352
20.771997,-13.274969,-9.817212
20.773994,-13.255364,-9.817072
20.775991,-13.235760,-9.816932
20.777988,-13.216157,-9.816792
20.780000,-13.196404,-9.816652
20.782012,-13.176651,-9.816511
20.784024,-13.156898,-9.816371
20.786037,-13.137146,-9.816231
20.788049,-13.117395,-9.816092
20.790000,-13.098241,-9.815956
20.791951,-13.079087,-9.815821
20.793903,-13.059933,-9.815686
20.795854,-13.040780,-9.815551
20.797805,-13.021627,-9.815416
20.800000,-13.000084,-9.815264
20.802195,-12.978542,-9.815113
20.804390,-12.957000,-9.814962
20.806584,-12.935458,-9.814811
20.810000,-12.901935,-9.814577
20.813416,-12.868413,-9.814343
20.816831,-12.834892,-9.814110
20.820000,-12.803793,-9.813894
20.823169,-12.772695,-9.813679
20.826338,-12.741598,-9.813464
20.829506,-12.710501,-9.813250
20.830000,-12.705657,-9.813217
20.830494,-12.700814,-9.813183
20.830987,-12.695970,-9.813150
20.831481,-12.691126,-9.813117
20.831974,-12.686282,-9.813084
20.836910,-12.637846,-9.812752
20.840000,-12.607529,-9.812545
20.843090,-12.577212,-9.812338
20.846179,-12.546895,-9.812132
20.849269,-12.516579,-9.811927
20.850000,-12.509406,-9.811878
20.850731,-12.502233,-9.811830
20.851462,-12.495060,-9.811781
20.852193,-12.487887,-9.811733
20.852924,-12.480715,-9.811684
20.860000,-12.411291,-9.811217
20.867076,-12.341871,-9.810752
20.870000,-12.313182,-9.810561
20.872924,-12.284494,-9.810370
20.875848,-12.255807,-9.810180
20.878773,-12.227120,-9.809990
20.880000,-12.215080,-9.809910
20.881227,-12.203040,-9.809831
20.882455,-12.191000,-9.809751
20.883682,-12.178960,-9.809672
20.884909,-12.166921,-9.809593
20.890000,-12.116984,-9.809265
20.895091,-12.067048,-9.808938
20.900000,-12.018894,-9.808625
20.904909,-11.970742,-9.808313
20.909819,-11.922591,-9.808002
20.910000,-11.920811,-9.807990
20.910181,-11.919032,-9.807979
20.910363,-11.917252,-9.807967
20.910544,-11.915472,-9.807956
20.910726,-11.913693,-9.807944
20.912540,-11.895896,-9.807830
20.914355,-11.878100,-9.807715
20.916169,-11.860303,-9.807601
20.917984,-11.842507,-9.807487
20.920000,-11.822735,-9.807361
20.922016,-11.802962,-9.807234
20.924032,-11.783190,-9.807108
20.926048,-11.763418,-9.806982
20.928064,-11.743646,-9.806857
20.930000,-11.724664,-9.806736
20.931936,-11.705682,-9.806616
20.933871,-11.686701,-9.806496
20.935807,-11.667720,-9.806376
20.937742,-11.648739,-9.806257
20.940000,-11.626600,-9.806118
20.942258,-11.604461,-9.805979
20.944515,-11.582323,-9.805840
20.946773,-11.560185,-9.805701
20.949031,-11.538048,-9.805563
20.950000,-11.528542,-9.805504
20.950969,-11.519036,-9.805445
20.951939,-11.509530,-9.805386
20.952908,-11.500024,-9.805327
20.953878,-11.490519,-9.805268
20.960000,-11.430490,-9.804896
20.966122,-11.370463,-9.804526
20.970000,-11.332444,-9.804293
20.973878,-11.294425,-9.804060
20.977756,-11.256408,-9.803829
20.980000,-11.234404,-9.803695
20.982244,-11.212400,-9.803562
20.984489,-11.190397,-9.803429
20.986733,-11.168393,-9.803296
20.988978,-11.146391,-9.803163
20.990000,-11.136370,-9.803103
20.991022,-11.126349,-9.803043
20.992044,-11.116329,-9.802982
20.993067,-11.106308,-9.802922
20.994089,-11.096288,-9.802862
21.000000,-11.038342,-9.802516
21.005911,-10.980398,-9.802171
21.010000,-10.940320,-9.801934
21.014089,-10.900242,-9.801697
21.018178,-10.860166,-9.801462
21.020000,-10.842303,-9.801357
21.021822,-10.824441,-9.801253
21.023645,-10.806578,-9.801148
21.025467,-10.788716,-9.801044
21.027290,-10.770855,-9.800940
21.030000,-10.744292,-9.800786
21.032710,-10.717731,-9.800632
21.035420,-10.691169,-9.800479
21.038131,-10.664608,-9.800325
21.040000,-10.646287,-9.800220
21.041869,-10.627967,-9.800115
21.043739,-10.609646,-9.800010
21.045608,-10.591326,-9.799905
21.047478,-10.573006,-9.799800
21.050000,-10.548288,-9.799659
21.052522,-10.523570,-9.799519
21.055045,-10.498852,-9.799378
21.057567,-10.474135,-9.799239
21.060000,-10.450294,-9.799104
21.062433,-10.426453,-9.798970
21.064866,-10.402613,-9.798835
21.067299,-10.378773,-9.798702
21.069732,-10.354933,-9.798568
21.070000,-10.352306,-9.798554
21.070268,-10.349678,-9.798539
21.070536,-10.347051,-9.798524
21.070804,-10.344423,-9.798510
21.071073,-10.341796,-9.798495
21.073754,-10.315520,-9.798348
21.076436,-10.289245,-9.798202
21.079117,-10.262970,-9.798057
21.080000,-10.254323,-9.798009
21.080883,-10.245676,-9.797961
21.081765,-10.237029,-9.797913
21.082648,-10.228382,-9.797865
21.090000,-10.156346,-9.797469
21.097352,-10.084312,-9.797076
21.100000,-10.058374,-9.796935
21.102648,-10.032435,-9.796794
21.105295,-10.006498,-9.796654
21.107943,-9.980560,-9.796514
21.110000,-9.960407,-9.796406
21.112057,-9.940254,-9.796297
21.114114,-9.920101,-9.796189
21.116172,-9.899949,-9.796082
21.118229,-9.879796,-9.795974
21.120000,-9.862446,-9.795882
21.121771,-9.845095,-9.795789
21.123542,-9.827744,-9.795697
21.125314,-9.810394,-9.795605
21.127085,-9.793044,-9.795514
21.130000,-9.764489,-9.795362
21.132915,-9.735936,-9.795210
21.135830,-9.707382,-9.795059
21.138745,-9.678829,-9.794908
21.140000,-9.666538,-9.794843
21.141255,-9.654247,-9.794778
21.142510,-9.641956,-9.794714
21.143765,-9.629666,-9.794649
21.145019,-9.617375,-9.794585
21.150000,-9.568592,-9.794330
21.154981,-9.519811,-9.794076
21.159961,-9.471031,-9.793824
21.160000,-9.470652,-9.793822
21.160039,-9.470272,-9.793820
21.160078,-9.469893,-9.793818
21.160116,-9.469513,-9.793816
21.160155,-9.469133,-9.793814
21.160543,-9.465338,-9.793795
21.160930,-9.461542,-9.793775
21.161318,-9.457746,-9.793756
21.161705,-9.453950,-9.793736
21.165581,-9.415993,-9.793541
21.169457,-9.378037,-9.793347
21.170000,-9.372716,-9.793320
21.170543,-9.367395,-9.793293
21.171087,-9.362074,-9.793265
21.171630,-9.356754,-9.793238
21.177063,-9.303547,-9.792968
21.180000,-9.274785,-9.792823
21.182937,-9.246024,-9.792678
21.185874,-9.217264,-9.792533
21.188811,-9.188503,-9.792390
21.190000,-9.176859,-9.792331
21.191189,-9.165216,-9.792273
21.192378,-9.153572,-9.792215
21.193567,-9.141928,-9.792157
21.194756,-9.130285,-9.792100
21.200000,-9.078939,-9.791845
21.205244,-9.027594,-9.791593
21.210000,-8.981023,-9.791365
21.214756,-8.934452,-9.791138
21.219513,-8.887883,-9.790913
21.220000,-8.883111,-9.790890
21.220487,-8.878340,-9.790867
21.220975,-8.873568,-9.790844
21.221462,-8.868796,-9.790821
21.221949,-8.864024,-9.790798
21.226823,-8.816308,-9.790569
21.230000,-8.785205,-9.790420
21.233177,-8.754102,-9.790272
21.236354,-8.722999,-9.790124
21.239531,-8.691897,-9.789977
21.240000,-8.687303,-9.789956
21.240469,-8.682708,-9.789934
21.240939,-8.678114,-9.789912
21.241408,-8.673519,-9.789891
21.241877,-8.668925,-9.789869
21.246570,-8.622981,-9.789654
21.250000,-8.589406,-9.789497
21.253430,-8.555831,-9.789341
21.256859,-8.522256,-9.789185
21.260000,-8.491513,-9.789043
21.263141,-8.460770,-9.788902
21.266281,-8.430027,-9.788761
21.269422,-8.399285,-9.788621
21.270000,-8.393625,-9.788595
21.270578,-8.387964,-9.788569
21.271157,-8.382303,-9.788544
21.271735,-8.376643,-9.788518
21.272313,-8.370982,-9.788492
21.278096,-8.314377,-9.788236
21.280000,-8.295741,-9.788152
21.281904,-8.277105,-9.788069
21.283808,-8.258470,-9.787985
21.285712,-8.239834,-9.787902
21.290000,-8.197862,-9.787715
21.294288,-8.155890,-9.787529
21.298576,-8.113919,-9.787344
21.300000,-8.099987,-9.787283
21.301424,-8.086054,-9.787222
21.302847,-8.072122,-9.787161
21.304271,-8.058189,-9.787100
21.305694,-8.044257,-9.787040
21.310000,-8.002116,-9.786857
21.314306,-7.959976,-9.786675
21.318612,-7.917836,-9.786494
21.320000,-7.904250,-9.786436
21.321388,-7.890663,-9.786377
21.322777,-7.877076,-9.786320
21.324165,-7.863489,-9.786262
21.325553,-7.849903,-9.786204
21.330000,-7.806387,-9.786020
21.334447,-7.762873,-9.785837
21.338893,-7.719359,-9.785654
21.340000,-7.708529,-9.785609
21.341107,-7.697699,-9.785564
21.342213,-7.686869,-9.785519
21.343320,-7.676039,-9.785474
21.344427,-7.665209,-9.785429
21.350000,-7.610675,-9.785204
21.355573,-7.556142,-9.784981
21.360000,-7.512825,-9.784805
21.364427,-7.469509,-9.784629
21.368854,-7.426194,-9.784455
21.370000,-7.414979,-9.784410
21.371146,-7.403764,-9.784365
21.372292,-7.392550,-9.784321
21.373438,-7.381336,-9.784276
21.374585,-7.370121,-9.784231
21.380000,-7.317137,-9.784021
21.385415,-7.264154,-9.783813
21.390000,-7.219299,-9.783637
21.394585,-7.174444,-9.783463
21.399169,-7.129591,-9.783290
21.400000,-7.121464,-9.783259
21.400831,-7.113337,-9.783228
21.401661,-7.105210,-9.783197
21.402492,-7.097084,-9.783166
21.403323,-7.088957,-9.783135
21.410000,-7.023633,-9.782886
21.416677,-6.958312,-9.782640
21.420000,-6.925806,-9.782518
21.423323,-6.893301,-9.782397
21.426646,-6.860797,-9.782277
21.429968,-6.828293,-9.782157
21.430000,-6.827983,-9.782156
21.430032,-6.827673,-9.782155
21.430063,-6.827363,-9.782154
21.430095,-6.827053,-9.782153
21.430127,-6.826743,-9.782151
21.430444,-6.823643,-9.782140
21.430761,-6.820543,-9.782129
21.431077,-6.817443,-9.782117
21.431394,-6.814343,-9.782106
21.434563,-6.783344,-9.781992
21.437732,-6.752345,-9.781879
21.440000,-6.730163,-9.781799
21.442268,-6.707982,-9.781719
21.444535,-6.685800,-9.781639
21.446803,-6.663619,-9.781559
21.450000,-6.632347,-9.781447
21.453197,-6.601075,-9.781336
21.456394,-6.569804,-9.781225
21.459591,-6.538534,-9.781115
21.460000,-6.534534,-9.781101
21.460409,-6.530535,-9.781087
21.460818,-6.526535,-9.781073
21.461227,-6.522536,-9.781059
21.461636,-6.518536,-9.781045
21.465725,-6.478542,-9.780906
21.469814,-6.438549,-9.780768
21.470000,-6.436725,-9.780762
21.470186,-6.434901,-9.780756
21.470373,-6.433078,-9.780750
21.470559,-6.431254,-9.780743
21.470746,-6.429430,-9.780737
21.472610,-6.411193,-9.780675
21.474475,-6.392957,-9.780612
21.476340,-6.374720,-9.780550
21.478204,-6.356484,-9.780488
21.480000,-6.338919,-9.780429
21.481796,-6.321354,-9.780370
21.483592,-6.303790,-9.780311
21.485388,-6.286225,-9.780252
21.487184,-6.268661,-9.780193
21.490000,-6.241116,-9.780101
21.492816,-6.213572,-9.780010
21.495633,-6.186027,-9.779919
21.498449,-6.158483,-9.779828
21.500000,-6.143317,-9.779778
21.501551,-6.128151,-9.779729
21.503102,-6.112985,-9.779679
21.504652,-6.097819,-9.779630
21.506203,-6.082653,-9.779580
21.510000,-6.045521,-9.779460
21.513797,-6.008389,-9.779341
21.517594,-5.971258,-9.779223
21.520000,-5.947728,-9.779148
21.522406,-5.924197,-9.779073
21.524812,-5.900667,-9.778999
21.527219,-5.877137,-9.778925
21.529625,-5.853607,-9.778852
21.530000,-5.849938,-9.778840
21.530375,-5.846269,-9.778829
21.530750,-5.842599,-9.778817
21.531126,-5.838930,-9.778806
21.531501,-5.835261,-9.778795
21.535253,-5.798569,-9.778681
21.539005,-5.761877,-9.778568
21.540000,-5.752151,-9.778538
21.540995,-5.742424,-9.778508
21.541989,-5.732698,-9.778478
21.542984,-5.722971,-9.778449
21.550000,-5.654367,-9.778240
21.557016,-5.585764,-9.778035
21.560000,-5.556586,-9.777948
21.562984,-5.527408,-9.777862
21.565968,-5.498231,-9.777776
21.568952,-5.469054,-9.777691
21.570000,-5.458808,-9.777661
21.571048,-5.448562,-9.777631
21.572096,-5.438317,-9.777602
21.573144,-5.428071,-9.777572
21.574191,-5.417826,-9.777542
21.580000,-5.361033,-9.777379
21.585809,-5.304241,-9.777218
21.590000,-5.263260,-9.777102
21.594191,-5.222281,-9.776988
21.598383,-5.181301,-9.776874
21.600000,-5.165491,-9.776831
21.601617,-5.149680,-9.776787
21.603234,-5.133870,-9.776744
21.604851,-5.118060,-9.776700
21.606469,-5.102250,-9.776657
21.610000,-5.067724,-9.776564
21.613531,-5.033198,-9.776471
21.617063,-4.998673,-9.776379
21.620000,-4.969959,-9.776302
21.622937,-4.941246,-9.776226
21.625874,-4.912533,-9.776151
21.628811,-4.883820,-9.776076
21.630000,-4.872198,-9.776046
21.631189,-4.860575,-9.776016
21.632378,-4.848953,-9.775986
21.633567,-4.837330,-9.775956
21.634756,-4.825708,-9.775926
21.640000,-4.774439,-9.775794
21.645244,-4.723170,-9.775665
21.650000,-4.676682,-9.775548
21.654756,-4.630194,-9.775433
21.659511,-4.583708,-9.775319
21.660000,-4.578928,-9.775307
21.660489,-4.574147,-9.775295
21.660978,-4.569367,-9.775284
21.661467,-4.564587,-9.775272
21.661956,-4.559807,-9.775260
21.666846,-4.512007,-9.775145
21.670000,-4.481176,-9.775071
21.673154,-4.450345,-9.774998
21.676308,-4.419514,-9.774925
21.679462,-4.388684,-9.774852
21.680000,-4.383426,-9.774840
21.680538,-4.378168,-9.774828
21.681076,-4.372910,-9.774815
21.681614,-4.367652,-9.774803
21.682152,-4.362395,-9.774791
21.687531,-4.309816,-9.774669
21.690000,-4.285679,-9.774614
21.692469,-4.261541,-9.774559
21.694939,-4.237404,-9.774504
21.697408,-4.213267,-9.774450
21.699878,-4.189130,-9.774396
21.700000,-4.187934,-9.774393
21.700122,-4.186738,-9.774391
21.700245,-4.185542,-9.774388
21.700367,-4.184347,-9.774385
21.700489,-4.183151,-9.774383
21.701713,-4.171193,-9.774356
21.702936,-4.159236,-9.774330
21.704159,-4.147279,-9.774303
21.705383,-4.135321,-9.774277
21.710000,-4.090191,-9.774178
21.714617,-4.045061,-9.774080
21.719235,-3.999931,-9.773983
21.720000,-3.992450,-9.773967
21.720765,-3.984969,-9.773951
21.721531,-3.977488,-9.773935
21.722296,-3.970007,-9.773920
21.723062,-3.962526,-9.773904
21.730000,-3.894712,-9.773762
21.736938,-3.826898,-9.773622
21.740000,-3.796975,-9.773561
21.743062,-3.767052,-9.773501
21.746123,-3.737129,-9.773441
21.749185,-3.707206,-9.773382
21.750000,-3.699240,-9.773366
21.750815,-3.691275,-9.773350
21.751630,-3.683309,-9.773335
21.752445,-3.675343,-9.773319
21.753260,-3.667377,-9.773304
21.760000,-3.601508,-9.773176
21.766740,-3.535639,-9.773051
21.770000,-3.503777,-9.772991
21.773260,-3.471915,-9.772932
21.776520,-3.440053,-9.772873
21.779781,-3.408192,-9.772815
21.780000,-3.406048,-9.772811
21.780219,-3.403904,-9.772807
21.780439,-3.401760,-9.772803
21.780658,-3.399617,-9.772799
21.780877,-3.397473,-9.772795
21.783071,-3.376035,-9.772757
21.785265,-3.354598,-9.772718
21.787458,-3.333161,-9.772680
21.789652,-3.311723,-9.772642
21.790000,-3.308321,-9.772636
21.790348,-3.304918,-9.772630
21.790696,-3.301515,-9.772624
21.791045,-3.298112,-9.772618
21.791393,-3.294709,-9.772612
21.794875,-3.260681,-9.772553
21.798357,-3.226653,-9.772494
21.800000,-3.210595,-9.772466
21.801643,-3.194537,-9.772439
21.803286,-3.178480,-9.772411
21.804929,-3.162422,-9.772384
21.810000,-3.112871,-9.772301
21.815071,-3.063320,-9.772220
21.820000,-3.015149,-9.772142
21.824929,-2.966978,-9.772065
21.829859,-2.918807,-9.771990
21.830000,-2.917428,-9.771987
21.830141,-2.916049,-9.771985
21.830282,-2.914670,-9.771983
21.830423,-2.913291,-9.771981
21.830564,-2.911912,-9.771979
21.831976,-2.898122,-9.771957
21.833387,-2.884332,-9.771936
21.834798,-2.870541,-9.771915
21.836209,-2.856751,-9.771894
21.840000,-2.819709,-9.771838
21.843791,-2.782667,-9.771783
21.847581,-2.745626,-9.771728
21.850000,-2.721992,-9.771694
21.852419,-2.698357,-9.771659
21.854837,-2.674723,-9.771626
21.857256,-2.651089,-9.771592
21.859675,-2.627456,-9.771559
21.860000,-2.624275,-9.771554
21.860325,-2.621095,-9.771550
21.860651,-2.617915,-9.771545
21.860976,-2.614735,-9.771541
21.861302,-2.611555,-9.771537
21.864556,-2.579753,-9.771493
21.867811,-2.547952,-9.771449
21.870000,-2.526560,-9.771420
21.872189,-2.505169,-9.771392
21.874378,-2.483778,-9.771363
21.876568,-2.462387,-9.771335
21.880000,-2.428847,-9.771291
21.883432,-2.395307,-9.771248
21.886865,-2.361768,-9.771206
21.890000,-2.331135,-9.771167
21.893135,-2.300502,-9.771129
21.896270,-2.269869,-9.771092
21.899405,-2.239236,-9.771055
21.900000,-2.233424,-9.771048
21.900595,-2.227611,-9.771041
21.901190,-2.221799,-9.771035
21.901785,-2.215986,-9.771028
21.902379,-2.210173,-9.771021
21.908328,-2.152048,-9.770953
21.910000,-2.135714,-9.770935
21.911672,-2.119379,-9.770916
21.913344,-2.103044,-9.770898
21.915015,-2.086709,-9.770879
21.920000,-2.038005,-9.770826
21.924985,-1.989301,-9.770774
21.929969,-1.940596,-9.770723
21.930000,-1.940297,-9.770722
21.930031,-1.939998,-9.770722
21.930061,-1.939698,-9.770722
21.930092,-1.939399,-9.770721
21.930123,-1.939100,-9.770721
21.930429,-1.936107,-9.770718
21.930735,-1.933114,-9.770715
21.931042,-1.930120,-9.770712
21.931348,-1.927127,-9.770709
21.934411,-1.897195,-9.770678
21.937475,-1.867264,-9.770648
21.940000,-1.842590,-9.770624
21.942525,-1.817917,-9.770600
21.945051,-1.793244,-9.770576
21.947576,-1.768570,-9.770553
21.950000,-1.744885,-9.770530
21.952424,-1.721199,-9.770509
21.954848,-1.697513,-9.770487
21.957273,-1.673827,-9.770466
21.959697,-1.650142,-9.770445
21.960000,-1.647180,-9.770442
21.960303,-1.644218,-9.770439
21.960606,-1.641256,-9.770437
21.960909,-1.638294,-9.770434
21.961213,-1.635332,-9.770432
21.964244,-1.605711,-9.770406
21.967276,-1.576090,-9.770381
21.970000,-1.549476,-9.770359
21.972724,-1.522861,-9.770337
21.975448,-1.496247,-9.770316
21.978172,-1.469633,-9.770295
21.980000,-1.451773,-9.770281
21.981828,-1.433913,-9.770267
21.983656,-1.416053,-9.770253
21.985484,-1.398193,-9.770240
21.987312,-1.380333,-9.770227
21.990000,-1.354070,-9.770208
21.992688,-1.327807,-9.770189
21.995376,-1.301544,-9.770170
21.998064,-1.275282,-9.770152
22.000000,-1.256368,-9.770140
22.001936,-1.237455,-9.770127
22.003872,-1.218542,-9.770115
22.005807,-1.199629,-9.770103
22.007743,-1.180716,-9.770091
22.010000,-1.158667,-9.770077
22.012257,-1.136619,-9.770063
22.014513,-1.114571,-9.770050
22.016770,-1.092523,-9.770037
22.019027,-1.070475,-9.770024
22.020000,-1.060967,-9.770019
22.020973,-1.051459,-9.770014
22.021946,-1.041952,-9.770008
22.022919,-1.032444,-9.770003
22.023893,-1.022936,-9.769998
22.030000,-0.963267,-9.769966
22.036107,-0.903598,-9.769937
22.040000,-0.865568,-9.769919
22.043893,-0.827537,-9.769901
22.047785,-0.789507,-9.769885
22.050000,-0.767869,-9.769876
22.052215,-0.746230,-9.769867
22.054430,-0.724592,-9.769859
22.056644,-0.702953,-9.769851
22.058859,-0.681315,-9.769843
22.060000,-0.670170,-9.769839
22.061141,-0.659025,-9.769835
22.062282,-0.647880,-9.769831
22.063422,-0.636735,-9.769827
22.064563,-0.625590,-9.769823
22.070000,-0.572472,-9.769806
22.075437,-0.519354,-9.769791
22.080000,-0.474774,-9.769779
22.084563,-0.430194,-9.769768
22.089126,-0.385614,-9.769759
22.090000,-0.377076,-9.769757
22.090874,-0.368538,-9.769755
22.091748,-0.360000,-9.769754
22.092622,-0.351462,-9.769752
22.093496,-0.342924,-9.769750
